Gross,Lead male,Lead female,Age Lead,Difference in words lead and co-lead,Year,Number words female,Number of male actors,Age women,Number of female actors,Title,Total words,Number words male,Age Co-Lead,Age men,Lead,Number of words lead,Mean Age Male,Mean Age Female
22.0,Snow,Rheya,33.0,392,2002,793,2,"[37.0, 33.0]",2,Solaris,4082,1808,33.0,"[45.0, 33.0]",Female,1481.0,39.0,35.0
426.0,Joe,Sugar Kane Kowa,34.0,1340,1959,3737,10,"[26.0, 43.0, 33.0, 33.0]",4,Some Like It Hot,14590,6405,33.0,"[60.0, 34.0, 34.0, 67.0, 55.0, 58.0, 56.0]",Male,4448.0,52.0,33.75
42.0,Nick Mercer,Kat Ellis,37.0,1310,2005,1247,5,"[62.0, 37.0, 51.0, 37.0]",4,The Wedding Date,9087,4219,42.0,"[32.0, 39.0, 42.0, 59.0]",Female,3621.0,43.0,46.75
69.0,Dave,Becky,28.0,1748,2010,1072,4,"[24.0, 67.0, 56.0]",3,The Sorcerer's Apprentice,4201,883,24.0,[28.0],Male,2246.0,28.0,49.0
146.0,Frank Corvin,Sara Holland,70.0,1663,2000,1131,9,[41.0],1,Space Cowboys,8445,4520,41.0,"[31.0, 61.0, 70.0, 54.0, 54.0, 50.0, 65.0, 40.0, 72.0]",Male,2794.0,55.22222222222222,41.0
285.0,Decker,Ilia,32.0,622,1979,1491,7,"[47.0, 31.0, 47.0]",3,Star Trek: The Motion Picture,5710,2717,31.0,"[43.0, 28.0, 32.0, 55.0, 59.0, 48.0, 42.0]",Male,1502.0,43.857142857142854,41.666666666666664
197.0,Kirk,Saavik,53.0,1404,1984,1134,11,"[28.0, 52.0, 87.0]",3,Star Trek III: The Search for Spock,6665,3306,28.0,"[53.0, 45.0, 50.0, 48.0, 46.0, 25.0, 53.0, 60.0, 64.0, 47.0]",Male,2225.0,49.1,55.666666666666664
257.0,Kirk,Gillian,55.0,1218,1986,1852,12,"[35.0, 54.0]",2,Star Trek IV: The Voyage Home,9163,4488,35.0,"[39.0, 50.0, 63.0, 55.0, 46.0, 66.0, 44.0, 62.0, 66.0, 55.0, 33.0, 49.0]",Male,2823.0,52.333333333333336,44.5
120.0,Kirk,Uhura,58.0,1668,1989,532,9,"[57.0, 37.0]",2,Star Trek V: The Final Frontier,6756,4180,57.0,"[26.0, 53.0, 61.0, 58.0, 69.0, 58.0, 48.0, 52.0, 55.0]",Male,2044.0,53.333333333333336,47.0
157.0,Picard,Guinan,54.0,1441,1994,1493,10,"[45.0, 29.0, 39.0, 39.0]",5,Star Trek: Generations,8970,5467,39.0,"[38.0, 58.0, 45.0, 37.0, 63.0, 54.0, 42.0, 74.0, 51.0, 42.0]",Male,2010.0,50.4,38.0
130.0,Picard,Troi,58.0,2453,1998,363,10,[43.0],1,Star Trek: Insurrection,8254,5075,43.0,"[11.0, 49.0, 62.0, 46.0, 41.0, 58.0, 46.0, 59.0, 46.0, 46.0]",Male,2816.0,46.4,43.0
64.0,Jean-Luc Picard,Deanna Troi,62.0,3329,2002,736,8,"[34.0, 47.0]",2,Star Trek: Nemesis,10041,5496,47.0,"[53.0, 55.0, 45.0, 62.0, 25.0, 52.0, 50.0, 50.0]",Male,3809.0,49.0,40.5
4.0,Dr. Sam Foster,Lila Culpepper,34.0,2676,2005,1290,4,"[41.0, 37.0, 48.0]",3,Stay,6759,2028,37.0,"[63.0, 34.0, 25.0, 43.0]",Male,3441.0,41.25,42.0
1.0,Jack,Lucetta,67.0,1511,2010,3088,5,"[35.0, 57.0]",2,Stone,9650,3144,35.0,"[67.0, 41.0]",Male,3418.0,54.0,46.0
96.0,Stuart Little,Mrs. Little,41.0,505,2002,1781,5,"[45.0, 46.0]",2,Stuart Little 2,5310,2059,46.0,"[12.0, 43.0, 46.0, 41.0, 12.0]",Male,1470.0,30.8,45.5
349.0,General Zod,Lois Lane,32.0,750,1980,862,7,"[37.0, 41.0, 32.0, 28.0]",4,Superman II,4867,2243,42.0,"[42.0, 23.0, 50.0, 33.0, 58.0, 49.0, 66.0]",Female,1762.0,45.857142857142854,34.5
165.0,Gus Gorman,Lana Lang,43.0,948,1983,2931,9,"[31.0, 35.0, 34.0, 60.0, 53.0]",6,Superman III,9697,4306,31.0,"[31.0, 43.0, 26.0, 58.0, 61.0, 51.0, 51.0]",Male,2460.0,45.857142857142854,42.6
34.0,Lex Luthor,Lacy Warfield,57.0,1249,1987,2001,8,"[26.0, 39.0]",2,Superman IV: The Quest for Peace,6304,1912,26.0,"[39.0, 22.0, 65.0, 57.0, 28.0, 65.0, 35.0]",Male,2391.0,44.42857142857143,32.5
66.0,Sweeney Todd,Mrs. Lovett,41.0,503,2007,500,6,"[26.0, 20.0, 41.0]",4,Sweeney Todd: The Demon Barber of Fleet Street,7993,4618,44.0,"[50.0, 61.0, 36.0, 44.0, 14.0]",Female,2875.0,41.0,29.0
38.0,Nelson Moss,Sara Deever,37.0,900,2001,3408,4,"[34.0, 26.0]",2,Sweet November,8507,933,26.0,"[63.0, 37.0, 50.0, 43.0]",Male,4166.0,48.25,30.0
423.0,John Connor,Sarah Connor,14.0,199,1991,1331,4,[35.0],1,Terminator 2: Judgment Day,4360,1499,35.0,"[46.0, 14.0, 44.0, 44.0]",Male,1530.0,37.0,35.0
298.0,Flap Horton,Emma Horton,28.0,1944,1983,1015,7,[28.0],4,Terms of Endearment,5681,2080,28.0,"[28.0, 46.0, 38.0, 9.0, 11.0, 39.0]",Female,2586.0,28.5,28.0
13.0,Frank,Jessie,41.0,3295,1981,973,6,"[38.0, 54.0]",2,Thief,7474,2359,38.0,"[27.0, 41.0, 64.0, 51.0, 48.0, 41.0]",Male,4142.0,45.333333333333336,46.0
1249.0,Jack Dawson,Rose Dewitt Buk,22.0,185,1997,1891,13,"[35.0, 49.0, 87.0, 22.0, 45.0, 52.0]",6,Titanic,12355,7672,23.0,"[42.0, 49.0, 31.0, 53.0, 70.0, 29.0, 23.0, 56.0, 48.0, 25.0]",Female,2792.0,42.6,48.333333333333336
101.0,Doug Macray,Claire Keesey,38.0,1540,2010,2716,7,"[28.0, 23.0]",2,The Town,11944,5454,28.0,"[49.0, 38.0, 39.0, 64.0]",Male,3774.0,47.5,25.5
457.0,Woody,Jessie,54.0,1054,2010,2429,10,"[55.0, 49.0, 10.0, 48.0, 11.0, 82.0]",6,Toy Story 3,9545,4957,48.0,"[57.0, 76.0, 63.0, 59.0, 73.0, 84.0, 67.0, 64.0, 54.0]",Male,2159.0,66.33333333333333,42.5
19.0,Eddie Dodd,Kitty Greer,42.0,5568,1989,707,8,[31.0],2,True Believer,10944,4120,31.0,"[38.0, 42.0, 56.0, 33.0, 46.0, 24.0, 30.0, 40.0]",Male,6117.0,38.625,31.0
331.0,Edward Cullen,Rosalie Hale,24.0,566,2010,111,4,[22.0],1,The Twilight Saga: Eclipse,1522,734,22.0,"[37.0, 24.0, 18.0, 26.0]",Male,677.0,26.25,22.0
344.0,Jacob Black,Bella Swan,19.0,2986,2009,1036,10,"[19.0, 19.0, 24.0, 21.0, 30.0]",6,The Twilight Saga: New Moon,16854,9276,17.0,"[40.0, 43.0, 36.0, 23.0, 19.0, 24.0, 17.0, 23.0, 30.0, 34.0]",Female,6542.0,28.9,22.6
8.0,Special Agent C,Laura Palmer,25.0,721,1992,1691,14,"[24.0, 31.0, 25.0, 38.0, 51.0, 22.0, 27.0]",8,Twin Peaks: Fire Walk with Me,9357,5734,36.0,"[42.0, 25.0, 66.0, 34.0, 44.0, 25.0, 45.0, 27.0, 45.0, 26.0, 46.0, 36.0, 33.0]",Female,1932.0,38.0,31.142857142857142
10.0,Burt,Verona,30.0,1093,2009,5067,5,"[36.0, 50.0, 32.0, 32.0, 37.0]",6,Away We Go,11042,1872,37.0,"[30.0, 33.0, 40.0, 35.0]",Male,4103.0,34.5,37.4
34.0,Detective Eric ,Jennifer Marsh,43.0,2433,2008,150,4,"[43.0, 60.0]",2,Untraceable,7598,3573,42.0,"[42.0, 31.0, 22.0]",Female,3875.0,31.666666666666668,51.5
100.0,John Merino,Sally 'Tally' A,38.0,1751,1996,303,4,"[46.0, 32.0, 38.0]",3,Up Close & Personal,3152,750,48.0,"[45.0, 48.0, 35.0, 38.0]",Female,2099.0,41.5,38.666666666666664
70.0,Paul Gardener,Natalie Simon,23.0,622,1998,1037,7,"[23.0, 49.0, 23.0]",3,Urban Legend,6157,3468,27.0,"[20.0, 73.0, 26.0, 27.0, 51.0, 43.0]",Female,1652.0,40.0,31.666666666666668
46.0,Verbal,Edie Finneran,36.0,2898,1995,325,10,[33.0],1,The Usual Suspects,11647,8099,33.0,"[43.0, 28.0, 38.0, 37.0, 55.0, 45.0, 49.0, 29.0, 30.0, 36.0]",Male,3223.0,39.0,33.0
87.0,Thomas Barnes,Rex Brooks,59.0,106,2008,235,9,"[59.0, 39.0]",2,Vantage Point,3547,2599,54.0,"[35.0, 31.0, 42.0, 58.0, 58.0, 35.0, 54.0]",Female,713.0,44.714285714285715,49.0
28.0,Juan Antonio,Vicky,39.0,406,2008,4734,4,"[49.0, 34.0, 26.0]",3,Vicky Cristina Barcelona,11824,3788,26.0,"[34.0, 39.0, 52.0, 43.0]",Male,3302.0,42.0,36.333333333333336
159.0,Lucius Hunt,Ivy Walker,23.0,346,2004,628,4,"[23.0, 29.0, 48.0]",3,The Village,3118,1447,30.0,"[49.0, 54.0, 23.0, 30.0]",Female,1043.0,39.0,33.333333333333336
1.0,Franklin,Eva Khatchadour,51.0,1416,2011,105,2,[51.0],2,We Need to Talk About Kevin,6919,3518,46.0,"[46.0, 19.0]",Female,3296.0,32.5,51.0
89.0,Max,Judith,12.0,849,2009,1431,5,"[55.0, 31.0, 50.0]",3,Where the Wild Things Are,5451,2416,55.0,"[48.0, 44.0, 48.0, 12.0]",Male,1604.0,38.0,45.333333333333336
15.0,Johnny Rocket,Bliss Cavendar,22.0,1940,2009,3239,4,"[22.0, 50.0, 20.0, 34.0]",7,Whip It,7460,1699,35.0,"[52.0, 35.0, 26.0, 45.0]",Female,2522.0,39.5,31.5
325.0,Eddie Valiant,Jessica Rabbit,46.0,2907,1988,1115,6,"[43.0, 34.0]",2,Who Framed Roger Rabbit,8369,3755,34.0,"[46.0, 50.0, 42.0, 70.0, 38.0]",Male,3499.0,49.2,38.5
7.0,Teardrop,Ree,20.0,1228,2010,1217,6,"[22.0, 49.0, 20.0, 46.0]",6,Winter's Bone,5426,2240,51.0,"[46.0, 51.0]",Female,1969.0,48.5,34.25
310.0,William Stryker,Storm,57.0,366,2003,682,8,"[11.0, 21.0, 37.0]",3,X-Men 2,3570,2130,37.0,"[30.0, 35.0, 64.0, 29.0, 38.0, 63.0, 27.0, 57.0]",Male,758.0,42.875,23.0
401.0,Dr. Frankenstei,Inga,41.0,3984,1974,1527,6,"[32.0, 27.0]",3,Young Frankenstein,8610,2291,27.0,"[41.0, 69.0, 40.0, 39.0]",Male,4792.0,47.25,29.5
12.0,Prince Albert,Queen Victoria,26.0,2350,2009,1611,9,"[40.0, 51.0, 32.0, 26.0]",4,The Young Victoria,10931,5344,28.0,"[74.0, 28.0, 47.0, 60.0, 41.0, 38.0, 28.0, 46.0, 52.0]",Female,3976.0,46.0,37.25
46.0,Alex,Jane,40.0,2657,1995,4567,4,"[38.0, 59.0, 20.0, 40.0, 31.0, 25.0]",6,Boys on the Side,8394,846,42.0,"[42.0, 29.0, 33.0]",Female,2981.0,34.666666666666664,35.5
7.0,Wadsworth,Miss Scarlet,39.0,3124,1985,2516,5,"[39.0, 53.0, 43.0, 32.0]",4,Clue,8589,2039,39.0,"[35.0, 38.0, 47.0, 59.0, 39.0]",Male,4034.0,43.6,41.75
1.0,Jack Mcgurn,Lily Yuriko Kaw,36.0,103,1990,2787,7,"[24.0, 37.0]",4,Come See the Paradise,6890,1800,24.0,"[30.0, 37.0, 36.0, 65.0]",Male,2303.0,42.0,30.5
396.0,Peter Pevensie,Lucy Pevensie,18.0,127,2005,1842,7,"[10.0, 48.0, 17.0, 45.0]",4,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",4252,1678,10.0,"[14.0, 47.0, 48.0, 46.0, 26.0, 18.0, 56.0]",Male,732.0,36.42857142857143,30.0
22.0,Pat Cappadora,Beth Cappadora,41.0,1144,1999,1289,4,"[41.0, 44.0, 39.0, 11.0, 45.0]",5,The Deep End of the Ocean,6103,2553,48.0,"[16.0, 48.0, 17.0]",Female,2261.0,27.0,36.0
43.0,Mr Knightley,Harriet Smith,35.0,246,1996,3621,4,"[24.0, 34.0, 40.0, 36.0]",4,Emma,6579,1287,24.0,"[25.0, 35.0, 48.0, 64.0]",Male,1671.0,43.0,33.5
184.0,George Banks,Nina Banks,46.0,3289,1991,1729,6,"[47.0, 45.0]",2,Father of the Bride,8236,1661,45.0,"[41.0, 46.0, 31.0, 50.0, 9.0]",Male,4846.0,35.4,46.0
16.0,Vermeer,Catharina,43.0,503,2003,4362,4,"[33.0, 13.0, 19.0, 43.0, 68.0, 42.0]",7,Girl with a Pearl Earring,8090,1991,33.0,"[40.0, 27.0, 55.0, 43.0]",Male,1737.0,41.25,36.333333333333336
56.0,Doug Butabi,Emily Sanderson,28.0,4670,1998,1384,11,"[27.0, 34.0, 33.0]",3,A Night at the Roxbury,14523,7740,34.0,"[46.0, 32.0, 39.0, 28.0, 39.0, 64.0, 58.0, 33.0, 41.0, 31.0]",Male,5399.0,41.1,31.333333333333332
23.0,Bernadette Bass,Marion,56.0,873,1994,681,5,"[37.0, 34.0]",2,"The Adventures of Priscilla, Queen of the Desert",3753,1662,34.0,"[56.0, 27.0, 34.0, 54.0]",Male,1410.0,42.75,35.5
86.0,Gary Hallet,Sally Owens,34.0,975,1998,1381,2,"[50.0, 31.0, 11.0, 34.0]",4,Practical Magic,3157,501,39.0,"[39.0, 26.0]",Female,1275.0,32.5,31.5
84.0,Dark Helmet,Princess Vespa,34.0,501,1987,1042,6,"[30.0, 43.0, 25.0]",3,Spaceballs,4833,2658,25.0,"[42.0, 34.0, 59.0, 34.0, 68.0, 61.0]",Male,1133.0,49.666666666666664,32.666666666666664
1.0,John Holmes,Dawn Schiller,44.0,1853,2003,1241,6,"[20.0, 40.0]",2,Wonderland,6699,2960,20.0,"[55.0, 42.0, 50.0, 44.0, 32.0, 46.0]",Male,2498.0,44.833333333333336,30.0
135.0,Jack Trainer,Tess Mcgill,31.0,1706,1988,2691,4,"[26.0, 36.0, 39.0, 31.0]",5,Working Girl,9293,2939,46.0,"[29.0, 46.0, 30.0, 58.0]",Female,3663.0,40.75,33.0
6.0,Andrew Walsh,Anna Morales,37.0,91,2014,0,8,[37.0],1,A Most Violent Year,6375,4731,67.0,"[67.0, 74.0, 38.0, 85.0, 31.0, 42.0]",Female,1644.0,56.166666666666664,37.0
3.0,Tom,Mary,54.0,2247,2010,3140,6,"[58.0, 54.0]",3,Another Year,13732,5452,61.0,"[57.0, 34.0, 60.0, 68.0, 61.0, 71.0]",Female,5140.0,58.5,56.0
40.0,Bill Fordham,Violet Weston,64.0,3070,2013,4167,6,"[42.0, 17.0, 31.0, 40.0, 62.0, 64.0]",6,August: Osage County,11600,3380,42.0,"[70.0, 42.0, 62.0, 78.0, 37.0, 50.0]",Female,4053.0,56.5,42.666666666666664
8.0,Jesse,Celine,43.0,352,2013,7250,4,"[47.0, 44.0, 77.0]",3,Before Midnight,15227,1075,44.0,"[15.0, 43.0, 87.0]",Male,6902.0,48.333333333333336,56.0
45.0,Riggan,Sam,63.0,2417,2014,3023,4,"[33.0, 46.0, 26.0, 46.0, 64.0]",5,Birdman or (The Unexpected Virtue of Ignorance),8815,2492,26.0,"[45.0, 63.0, 37.0]",Male,3300.0,48.333333333333336,43.0
27.0,Dad,Mom,44.0,1820,2014,5713,10,"[19.0, 46.0, 20.0, 20.0]",8,Boyhood,16388,6027,46.0,"[22.0, 44.0, 38.0, 20.0]",Male,4648.0,31.0,26.25
74.0,James B. Donova,Mary Donovan,59.0,4081,2015,272,14,[47.0],1,Bridge of Spies,8699,4074,47.0,"[72.0, 36.0, 66.0, 50.0, 59.0, 55.0, 79.0, 53.0]",Male,4353.0,58.75,47.0
31.0,Tony,Eilis,21.0,1907,2015,3189,5,"[25.0, 21.0, 41.0, 35.0, 60.0, 24.0, 33.0, 31.0]",11,Brooklyn,9881,3285,25.0,"[66.0, 32.0, 25.0]",Female,3407.0,41.0,33.75
5.0,Danny Collins,Mary Sinclair,75.0,2776,2015,1952,5,"[57.0, 43.0, 39.0]",4,Danny Collins,8483,2848,57.0,"[75.0, 52.0, 86.0, 45.0, 45.0]",Male,3683.0,60.6,46.333333333333336
4.0,Troy Fairbanks,Sam White,31.0,1379,2014,401,12,"[31.0, 24.0]",3,Dear White People,9975,7000,29.0,"[60.0, 34.0, 28.0, 22.0, 29.0, 29.0]",Female,2574.0,33.666666666666664,27.5
18.0,Will,Eva,52.0,2613,2013,2740,1,"[52.0, 54.0, 41.0, 22.0]",8,Enough Said,5993,320,40.0,[40.0],Female,2933.0,40.0,42.25
12.0,Sergeant Franci,Liddy,30.0,792,2015,638,4,"[26.0, 23.0]",2,Far from the Madding Crowd,4111,2264,23.0,"[38.0, 24.0, 30.0, 46.0]",Male,1209.0,34.5,24.5
32.0,James Brown,Susie Brown,38.0,4645,2014,264,6,[49.0],1,Get on Up,7202,2029,49.0,"[38.0, 25.0, 43.0, 46.0, 58.0]",Male,4909.0,42.0,49.0
7.0,Karl,Elle,76.0,3454,2015,2790,1,"[31.0, 54.0, 76.0, 56.0, 40.0, 21.0]",6,Grandma,7574,665,71.0,[71.0],Female,4119.0,71.0,46.333333333333336
6.0,Fdr,Daisy,62.0,442,2012,3558,3,"[48.0, 44.0, 38.0, 43.0]",5,Hyde Park on Hudson,5600,478,48.0,"[47.0, 62.0]",Male,1564.0,54.5,43.25
7.0,Lloyd,Carol Petersen,72.0,2801,2015,3149,3,"[72.0, 86.0, 37.0, 68.0, 68.0, 67.0]",6,I'll See You in My Dreams,8722,1552,33.0,"[33.0, 72.0]",Female,4021.0,52.5,66.33333333333333
97.0,Commander Denni,Joan Clarke,29.0,627,2014,240,11,"[27.0, 29.0]",2,The Imitation Game,6773,4937,68.0,"[68.0, 36.0, 36.0, 33.0, 25.0, 46.0, 51.0, 46.0]",Female,1596.0,42.625,28.0
1.0,Cam Stuart,Maggie Stuart,47.0,2155,2014,3266,1,"[86.0, 36.0]",5,Infinitely Polar Bear,7627,0,36.0,[47.0],Male,4361.0,47.0,61.0
136.0,Cinderella'S Pr,Baker'S Wife,31.0,669,2014,2515,4,"[31.0, 29.0, 70.0, 55.0, 26.0, 62.0, 65.0]",8,Into the Woods,4907,1255,34.0,"[34.0, 15.0, 29.0]",Female,1137.0,26.0,48.285714285714285
367.0,Bing Bong,Joy,44.0,1815,2015,2031,3,"[36.0, 44.0, 50.0, 64.0]",4,Inside Out,6855,2019,59.0,"[59.0, 56.0, 37.0]",Female,2805.0,50.666666666666664,48.5
1.0,Ivan Locke,Katrina,36.0,4804,2013,827,5,"[31.0, 36.0]",2,Locke,8935,2596,31.0,"[37.0, 17.0, 49.0, 36.0, 18.0]",Male,5512.0,31.4,33.5
3.0,Ted,Wendy,55.0,2219,2014,617,3,"[45.0, 48.0, 28.0, 55.0]",4,Learning to Drive,3629,565,50.0,"[54.0, 50.0]",Female,2447.0,52.0,44.0
2.0,George Garea,Kate Hull,61.0,920,2014,2296,10,"[59.0, 50.0, 44.0]",5,Love Is Strange,8278,3667,50.0,"[52.0, 48.0, 61.0, 36.0, 55.0, 45.0, 39.0]",Male,2315.0,48.0,51.0
1.0,Macbeth,Lady Macbeth,30.0,1725,2006,1274,6,[35.0],1,Macbeth,5360,1087,35.0,"[49.0, 34.0, 30.0, 35.0, 30.0, 35.0]",Male,2999.0,35.5,35.0
6.0,Greg,Rachel,24.0,4024,2015,2373,5,"[48.0, 22.0]",3,Me and Earl and the Dying Girl,9699,1938,22.0,"[20.0, 24.0, 45.0, 22.0, 38.0]",Male,5388.0,29.8,35.0
2.0,Dylan,Brooke,32.0,3301,2015,5433,2,"[32.0, 45.0, 32.0, 25.0, 50.0]",6,Mistress America,11345,1740,38.0,[38.0],Female,4172.0,38.0,36.8
4.0,Jmw Turner,Sophia Booth,57.0,1599,2014,3117,11,"[48.0, 58.0, 56.0, 62.0, 63.0]",6,Mr. Turner,8417,2128,63.0,"[61.0, 34.0, 57.0, 64.0, 51.0, 68.0]",Male,3172.0,55.833333333333336,57.4
34.0,Louis Bloom,Nina Romina,34.0,4840,2014,2094,5,[60.0],3,Nightcrawler,10089,1843,60.0,"[43.0, 59.0, 34.0, 32.0]",Male,6152.0,42.0,60.0
2.0,Paul Marshall,Joan Fischer,46.0,1191,2014,752,7,"[32.0, 45.0]",2,Pawn Sacrifice,4184,1796,32.0,"[47.0, 48.0, 43.0, 46.0, 62.0]",Male,1636.0,49.2,38.5
4.0,Alex,Kate,51.0,907,2010,3380,3,"[82.0, 51.0, 38.0, 80.0, 28.0]",7,Please Give,6548,1278,50.0,"[46.0, 50.0, 30.0]",Female,1890.0,42.0,55.8
8.0,Steve Butler,Sue Thomason,42.0,2558,2012,1843,9,[55.0],1,Promised Land,11207,4963,55.0,"[58.0, 33.0, 87.0, 35.0, 30.0, 51.0, 42.0]",Male,4401.0,48.0,55.0
10.0,Jack,Ma,26.0,1950,2015,1120,5,"[29.0, 26.0, 59.0, 59.0]",4,Room,7882,2924,9.0,"[9.0, 34.0, 60.0, 47.0, 65.0]",Female,3838.0,43.0,43.25
15.0,Archie,Candy,24.0,132,2012,867,1,"[23.0, 24.0, 26.0, 20.0]",4,Spring Breakers,1371,186,32.0,[32.0],Female,318.0,32.0,23.25
46.0,Vincent,Maggie,64.0,1671,2014,1924,5,"[44.0, 58.0]",4,St. Vincent,7134,2516,44.0,"[37.0, 64.0, 45.0]",Male,2694.0,48.666666666666664,51.0
18.0,Steve Jobs,Joanna Hoffman,38.0,7446,2015,4711,6,"[35.0, 40.0, 18.0]",3,Steve Jobs,20347,5193,40.0,"[47.0, 47.0, 60.0, 38.0, 33.0]",Male,10443.0,45.0,31.0
4.0,Inspector Arthu,Maud Watts,30.0,795,2015,1688,7,"[49.0, 35.0, 30.0, 45.0]",4,Suffragette,5886,2447,60.0,"[49.0, 56.0, 60.0, 52.0, 35.0]",Female,1751.0,50.4,39.75
39.0,Jack,Mathilde,49.0,1231,2010,639,3,[35.0],1,The American,3832,1323,35.0,"[71.0, 49.0, 60.0]",Male,1870.0,60.0,35.0
1.0,Roland Leighton,Vera Brittain,26.0,1886,2014,1679,6,"[32.0, 56.0, 47.0, 49.0, 55.0, 26.0, 27.0]",7,Testament of Youth,8020,3058,28.0,"[25.0, 26.0, 45.0, 28.0, 28.0]",Female,3283.0,30.4,41.714285714285715
54.0,Eggs,Winnie Portley-,16.0,23,2014,0,6,[16.0],1,The Boxtrolls,3906,2822,15.0,"[15.0, 44.0, 53.0, 46.0, 37.0, 42.0]",Female,1084.0,39.5,16.0
200.0,Grug,Ugga,49.0,2116,2013,873,3,"[87.0, 54.0]",2,The Croods,5892,2355,54.0,"[49.0, 37.0, 28.0]",Male,2664.0,38.0,70.5
1.0,Monroe,Minnie,23.0,2756,2015,2130,3,"[42.0, 23.0, 35.0]",5,The Diary of a Teenage Girl,9212,2625,39.0,"[39.0, 54.0]",Female,4457.0,46.5,33.333333333333336
35.0,Jim Bennett,Roberta,43.0,5274,2014,724,12,[65.0],1,The Gambler,12719,5997,65.0,"[38.0, 52.0, 24.0, 89.0, 62.0, 59.0, 43.0, 54.0, 76.0, 48.0]",Male,5998.0,54.5,65.0
155.0,Nick Carraway,Daisy,38.0,2641,2013,1730,5,"[28.0, 23.0, 37.0]",3,The Great Gatsby,10392,5015,28.0,"[39.0, 71.0, 38.0, 39.0]",Male,3647.0,46.75,29.333333333333332
0.0,Underwood,Miss Shepherd,81.0,2534,2015,1220,4,"[43.0, 64.0, 31.0, 76.0, 81.0, 71.0, 68.0]",8,The Lady in the Van,4934,883,66.0,"[36.0, 62.0, 66.0]",Female,2831.0,54.666666666666664,62.0
62.0,Michael Burry,Cynthia Baum,41.0,1123,2015,1449,14,"[51.0, 55.0, 31.0, 23.0]",7,The Big Short,9388,6371,51.0,"[59.0, 52.0, 31.0, 35.0, 50.0, 53.0, 41.0, 39.0]",Male,1568.0,45.0,40.0
38.0,Stephen Hawking,Jane Hawking,32.0,396,2014,1694,9,"[40.0, 31.0]",2,The Theory of Everything,5793,2205,31.0,"[31.0, 51.0, 57.0, 32.0, 41.0, 50.0, 32.0, 46.0]",Male,1894.0,42.5,35.5
2.0,Dan Rather,Mary Mapes,46.0,1760,2015,849,14,"[44.0, 33.0, 46.0, 62.0]",4,Truth,11542,7001,79.0,"[58.0, 79.0, 64.0, 39.0, 74.0, 61.0, 57.0, 52.0, 37.0, 50.0]",Female,3692.0,57.1,46.25
8.0,Josh,Darby,49.0,3436,2014,1499,7,"[29.0, 40.0]",2,While We're Young,9848,3869,29.0,"[48.0, 31.0, 49.0, 26.0, 79.0]",Male,4480.0,46.6,34.5
34.0,Randy Schoenber,Maria Altmann,39.0,290,2015,4796,11,"[58.0, 70.0, 44.0, 30.0]",4,Woman in Gold,11481,2918,70.0,"[51.0, 44.0, 65.0, 30.0, 37.0, 55.0, 39.0, 48.0, 56.0, 69.0, 60.0]",Male,3767.0,50.36363636363637,50.5
206.0,Ralph,Vanellope,47.0,1852,2012,1741,4,"[33.0, 42.0]",2,Wreck-It Ralph,7074,1858,42.0,"[39.0, 41.0, 47.0]",Male,3475.0,42.333333333333336,37.5
2.0,Mick Boyle,Lena Ballinger,76.0,2113,2015,1287,7,"[45.0, 27.0]",2,Youth,8345,3796,45.0,"[60.0, 82.0, 31.0, 41.0, 76.0, 41.0]",Male,3262.0,55.166666666666664,36.0
187.0,Hercules,Meg,34.0,1134,1997,1294,8,"[46.0, 27.0]",2,Hercules,8545,5043,27.0,"[42.0, 50.0, 34.0, 48.0, 39.0, 53.0, 35.0, 66.0]",Male,2208.0,45.875,36.5
158.0,Mewtwo,Meowth,49.0,973,1998,704,3,"[24.0, 38.0, 20.0]",4,Pok�mon: The First Movie - Mewtwo Strikes Back,2402,474,38.0,"[31.0, 49.0, 32.0]",Male,1224.0,37.333333333333336,27.333333333333332
880.0,Hubert,Flora,69.0,423,1959,1892,4,"[53.0, 69.0, 54.0, 51.0]",4,Sleeping Beauty,4541,1570,46.0,"[46.0, 46.0, 38.0, 81.0]",Female,1079.0,52.75,56.75
292.0,Tarzan,Jane,29.0,621,1999,1225,4,"[29.0, 52.0, 37.0]",3,Tarzan,3963,1579,39.0,"[59.0, 70.0, 44.0, 39.0]",Female,1159.0,53.0,39.333333333333336
241.0,Michael 'Mike' ,Mary Brown,26.0,1951,1999,179,3,[65.0],1,The Blair Witch Project,4589,2280,65.0,"[24.0, 26.0]",Male,2130.0,25.0,65.0
222.0,Brian O'Conner,Mia Toretto,28.0,1452,2001,699,6,[21.0],1,The Fast and the Furious,5732,2882,21.0,"[28.0, 34.0, 31.0, 25.0, 44.0, 29.0]",Male,2151.0,31.833333333333332,21.0
196.0,Frollo,Esmeralda,63.0,549,1996,1301,6,"[34.0, 86.0]",2,Hunchback of Notre Dame,5708,2936,34.0,"[45.0, 63.0, 37.0, 49.0, 43.0, 60.0]",Male,1471.0,49.5,60.0
12.0,Derek Vinyard,Davina Vinyard,29.0,2027,1998,1191,10,"[24.0, 47.0, 24.0]",3,American History X,7585,3940,24.0,"[24.0, 21.0, 48.0, 29.0, 50.0, 19.0, 27.0, 60.0, 50.0, 22.0]",Male,2454.0,35.0,31.666666666666668
